Group	SubGroup	Protein	Protein ID	Entry Name	Gene	Length	Percent Coverage	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Stripped Peptides	Total Peptide Ions	Unique Peptide Ions	Razor Peptide Ions	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
2924	a	sp|Q8N129|CNPY4_HUMAN	Q8N129	CNPY4_HUMAN	CNPY4	248	10.20	Homo sapiens OX=9606	Protein canopy homolog 4 	2:Experimental evidence at transcript level	0.9861	0.9990	1	1	1	0	1	1	0	1779294	1779294	     0			tr|A0A0J9YYJ0|A0A0J9YYJ0_HUMAN
2925	a	sp|Q8N138|ORML3_HUMAN	Q8N138	ORML3_HUMAN	ORMDL3	153	11.60	Homo sapiens OX=9606	ORM1-like protein 3 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	4	4	0	1061150	1061150	     0	N-term(42.0106)		tr|J3QRM9|J3QRM9_HUMAN
2926	a	sp|Q8N1B4|VPS52_HUMAN	Q8N1B4	VPS52_HUMAN	VPS52	723	1.70	Homo sapiens OX=9606	Vacuolar protein sorting-associated protein 52 homolog 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			
2927	a	sp|Q8N668|COMD1_HUMAN	Q8N668	COMD1_HUMAN	COMMD1	190	7.40	Homo sapiens OX=9606	COMM domain-containing protein 1 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	3	3	0	1101285	1101285	     0			
2928	a	sp|Q8N6M0|OTU6B_HUMAN	Q8N6M0	OTU6B_HUMAN	OTUD6B	293	4.40	Homo sapiens OX=9606	Deubiquitinase OTUD6B 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			tr|A0A087X0W9|A0A087X0W9_HUMAN
2929	a	sp|Q8N8N7|PTGR2_HUMAN	Q8N8N7	PTGR2_HUMAN	PTGR2	351	6.30	Homo sapiens OX=9606	Prostaglandin reductase 2 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	3	3	0	2770600	2770600	     0			tr|G3V3Y1|G3V3Y1_HUMAN
2930	a	sp|Q8NBJ4|GOLM1_HUMAN	Q8NBJ4	GOLM1_HUMAN	GOLM1	401	3.00	Homo sapiens OX=9606	Golgi membrane protein 1 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	4	4	0	673362	673362	     0			
2931	a	sp|Q8ND76|CCNY_HUMAN	Q8ND76	CCNY_HUMAN	CCNY	341	5.00	Homo sapiens OX=9606	Cyclin-Y 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	2	2	0	5520591	5520591	     0			
2932	a	sp|Q8NF37|PCAT1_HUMAN	Q8NF37	PCAT1_HUMAN	LPCAT1	534	4.30	Homo sapiens OX=9606	Lysophosphatidylcholine acyltransferase 1 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	1523431	1523431	     0			tr|A0A0G2JQ62|A0A0G2JQ62_HUMAN, tr|A0A0G2JRI7|A0A0G2JRI7_HUMAN
2933	a	sp|Q8NFF5|FAD1_HUMAN	Q8NFF5	FAD1_HUMAN	FLAD1	587	9.40	Homo sapiens OX=9606	FAD synthase 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	1362365	1362365	     0			tr|Q5T190|Q5T190_HUMAN
2934	a	sp|Q8NFH8|REPS2_HUMAN	Q8NFH8	REPS2_HUMAN	REPS2	660	16.40	Homo sapiens OX=9606	RalBP1-associated Eps domain-containing protein 2 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	3	3	0	2313914	2313914	     0			sp|Q96D71|REPS1_HUMAN, tr|E9PMG1|E9PMG1_HUMAN, tr|H0YDT0|H0YDT0_HUMAN, tr|H0YE89|H0YE89_HUMAN
2935	a	sp|Q8NI37|PPTC7_HUMAN	Q8NI37	PPTC7_HUMAN	PPTC7	304	3.90	Homo sapiens OX=9606	Protein phosphatase PTC7 homolog 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	673260	673260	     0			
2936	a	sp|Q8TAT6|NPL4_HUMAN	Q8TAT6	NPL4_HUMAN	NPLOC4	608	2.50	Homo sapiens OX=9606	Nuclear protein localization protein 4 homolog 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	5	5	0	3231834	3231834	     0			
2937	a	sp|Q8TCD5|NT5C_HUMAN	Q8TCD5	NT5C_HUMAN	NT5C	201	11.30	Homo sapiens OX=9606	5'(3')-deoxyribonucleotidase, cytosolic type 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	3	3	0	2572842	2572842	     0			tr|J3KRC4|J3KRC4_HUMAN, tr|J3KSY6|J3KSY6_HUMAN
2938	a	sp|Q8TDY4|ASAP3_HUMAN	Q8TDY4	ASAP3_HUMAN	ASAP3	903	1.70	Homo sapiens OX=9606	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 3 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	3	3	0	1376462	1376462	     0			
2939	a	sp|Q8WU76|SCFD2_HUMAN	Q8WU76	SCFD2_HUMAN	SCFD2	684	1.60	Homo sapiens OX=9606	Sec1 family domain-containing protein 2 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	2045100	2045100	     0			
2940	a	sp|Q8WUA2|PPIL4_HUMAN	Q8WUA2	PPIL4_HUMAN	PPIL4	492	2.80	Homo sapiens OX=9606	Peptidyl-prolyl cis-trans isomerase-like 4 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	4	4	0	1022394	1022394	     0			
2941	a	sp|Q8WUD6|CHPT1_HUMAN	Q8WUD6	CHPT1_HUMAN	CHPT1	406	3.00	Homo sapiens OX=9606	Cholinephosphotransferase 1 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			tr|F8W1B3|F8W1B3_HUMAN
2942	a	sp|Q8WVI0|SMIM4_HUMAN	Q8WVI0	SMIM4_HUMAN	SMIM4	70	15.70	Homo sapiens OX=9606	Small integral membrane protein 4 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	4	4	0	1950124	1950124	     0			
2943	a	sp|Q8WVJ2|NUDC2_HUMAN	Q8WVJ2	NUDC2_HUMAN	NUDCD2	157	13.60	Homo sapiens OX=9606	NudC domain-containing protein 2 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			tr|E5RFP0|E5RFP0_HUMAN
2944	a	sp|Q8WVY7|UBCP1_HUMAN	Q8WVY7	UBCP1_HUMAN	UBLCP1	318	4.40	Homo sapiens OX=9606	Ubiquitin-like domain-containing CTD phosphatase 1 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	4	4	0	3226724	3226724	     0			
2945	a	sp|Q8WZ82|OVCA2_HUMAN	Q8WZ82	OVCA2_HUMAN	OVCA2	227	6.60	Homo sapiens OX=9606	Esterase OVCA2 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	3	3	0	3855321	3855321	     0			
2946	a	sp|Q92600|CNOT9_HUMAN	Q92600	CNOT9_HUMAN	CNOT9	299	4.00	Homo sapiens OX=9606	CCR4-NOT transcription complex subunit 9 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	4	4	0	2780970	2780970	     0			
2947	a	sp|Q92615|LAR4B_HUMAN	Q92615	LAR4B_HUMAN	LARP4B	738	2.30	Homo sapiens OX=9606	La-related protein 4B 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	3385268	3385268	     0			
2948	a	sp|Q92685|ALG3_HUMAN	Q92685	ALG3_HUMAN	ALG3	438	3.10	Homo sapiens OX=9606	Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	2	2	0	1345517	1345517	     0			tr|C9J7S5|C9J7S5_HUMAN, tr|H7C0X4|H7C0X4_HUMAN
2949	a	sp|Q92692|NECT2_HUMAN	Q92692	NECT2_HUMAN	NECTIN2	538	9.00	Homo sapiens OX=9606	Nectin-2 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			tr|K7EKE8|K7EKE8_HUMAN
2950	a	sp|Q92882|OSTF1_HUMAN	Q92882	OSTF1_HUMAN	OSTF1	214	11.70	Homo sapiens OX=9606	Osteoclast-stimulating factor 1 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			
2951	a	sp|Q92947|GCDH_HUMAN	Q92947	GCDH_HUMAN	GCDH	438	13.00	Homo sapiens OX=9606	Glutaryl-CoA dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			tr|K7EKT3|K7EKT3_HUMAN, tr|K7ES74|K7ES74_HUMAN
2952	a	sp|Q969E2|SCAM4_HUMAN	Q969E2	SCAM4_HUMAN	SCAMP4	229	4.80	Homo sapiens OX=9606	Secretory carrier-associated membrane protein 4 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	3	3	0	2748778	2748778	     0			
2953	a	sp|Q969X1|LFG3_HUMAN	Q969X1	LFG3_HUMAN	TMBIM1	311	13.20	Homo sapiens OX=9606	Protein lifeguard 3 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	4	4	0	3579114	3579114	     0			tr|B4DUD2|B4DUD2_HUMAN, tr|C9IYT2|C9IYT2_HUMAN, tr|C9IZ27|C9IZ27_HUMAN, tr|C9JEN3|C9JEN3_HUMAN, tr|C9JW19|C9JW19_HUMAN, tr|C9JWV9|C9JWV9_HUMAN, tr|F8WDY4|F8WDY4_HUMAN
2954	a	sp|Q969X6|UTP4_HUMAN	Q969X6	UTP4_HUMAN	UTP4	686	4.30	Homo sapiens OX=9606	U3 small nucleolar RNA-associated protein 4 homolog 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	1257784	1257784	     0			tr|A0A0J9YWM9|A0A0J9YWM9_HUMAN, tr|A0A0J9YXV4|A0A0J9YXV4_HUMAN, tr|H3BSH7|H3BSH7_HUMAN
2955	a	sp|Q96A57|TM230_HUMAN	Q96A57	TM230_HUMAN	TMEM230	120	18.90	Homo sapiens OX=9606	Transmembrane protein 230 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	3	3	0	3310926	3310926	     0			tr|A0A087WTT2|A0A087WTT2_HUMAN, tr|Q5JWB9|Q5JWB9_HUMAN
2956	a	sp|Q96CU9|FXRD1_HUMAN	Q96CU9	FXRD1_HUMAN	FOXRED1	486	3.50	Homo sapiens OX=9606	FAD-dependent oxidoreductase domain-containing protein 1 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			
2957	a	sp|Q96D53|COQ8B_HUMAN	Q96D53	COQ8B_HUMAN	COQ8B	544	11.30	Homo sapiens OX=9606	Atypical kinase COQ8B, mitochondrial 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	2556164	2556164	     0			tr|M0R001|M0R001_HUMAN, tr|M0R011|M0R011_HUMAN
2958	a	sp|Q96DH6|MSI2H_HUMAN	Q96DH6	MSI2H_HUMAN	MSI2	328	15.20	Homo sapiens OX=9606	RNA-binding protein Musashi homolog 2 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	2	2	0	6757068	6757068	     0			tr|B4DHE8|B4DHE8_HUMAN, tr|J3KTC1|J3KTC1_HUMAN, tr|J3QKT5|J3QKT5_HUMAN
2959	a	sp|Q96EY4|TMA16_HUMAN	Q96EY4	TMA16_HUMAN	TMA16	203	10.40	Homo sapiens OX=9606	Translation machinery-associated protein 16 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	4	4	0	3175729	3175729	     0			tr|D6RA57|D6RA57_HUMAN, tr|H0Y9X1|H0Y9X1_HUMAN
2960	a	sp|Q96FV2|SCRN2_HUMAN	Q96FV2	SCRN2_HUMAN	SCRN2	425	7.40	Homo sapiens OX=9606	Secernin-2 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	742989	742989	     0			tr|J3QL71|J3QL71_HUMAN, tr|J3QQM9|J3QQM9_HUMAN, tr|J3QRJ1|J3QRJ1_HUMAN
2961	a	sp|Q96FZ7|CHMP6_HUMAN	Q96FZ7	CHMP6_HUMAN	CHMP6	201	11.50	Homo sapiens OX=9606	Charged multivesicular body protein 6 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			tr|I3L3E4|I3L3E4_HUMAN, tr|I3L4A1|I3L4A1_HUMAN, tr|I3L4G8|I3L4G8_HUMAN
2962	a	sp|Q96GG9|DCNL1_HUMAN	Q96GG9	DCNL1_HUMAN	DCUN1D1	259	22.70	Homo sapiens OX=9606	DCN1-like protein 1 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	7315887	7315887	     0			tr|C9J0B2|C9J0B2_HUMAN, tr|C9J8R4|C9J8R4_HUMAN, tr|C9JRU6|C9JRU6_HUMAN, tr|C9JVE2|C9JVE2_HUMAN
2963	a	sp|Q96GX9|MTNB_HUMAN	Q96GX9	MTNB_HUMAN	APIP	242	6.20	Homo sapiens OX=9606	Methylthioribulose-1-phosphate dehydratase 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	4	4	0	28761756	28761756	     0			tr|S4R3D6|S4R3D6_HUMAN
2964	a	sp|Q96HY7|DHTK1_HUMAN	Q96HY7	DHTK1_HUMAN	DHTKD1	919	13.10	Homo sapiens OX=9606	Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			tr|H7C1J3|H7C1J3_HUMAN
2965	a	sp|Q96IW7|SC22A_HUMAN	Q96IW7	SC22A_HUMAN	SEC22A	307	10.10	Homo sapiens OX=9606	Vesicle-trafficking protein SEC22a 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			tr|C9J463|C9J463_HUMAN, tr|C9JDJ8|C9JDJ8_HUMAN, tr|C9JNZ0|C9JNZ0_HUMAN, tr|C9JR77|C9JR77_HUMAN, tr|C9JRY4|C9JRY4_HUMAN, tr|C9JZ27|C9JZ27_HUMAN, tr|F8WAU7|F8WAU7_HUMAN
2966	a	sp|Q96K19|RN170_HUMAN	Q96K19	RN170_HUMAN	RNF170	258	12.20	Homo sapiens OX=9606	E3 ubiquitin-protein ligase RNF170 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	1708977	1708977	     0			tr|E9PP55|E9PP55_HUMAN
2967	a	sp|Q96K49|TM87B_HUMAN	Q96K49	TM87B_HUMAN	TMEM87B	555	2.60	Homo sapiens OX=9606	Transmembrane protein 87B 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	1539572	1539572	     0			tr|A0A494BZZ8|A0A494BZZ8_HUMAN
2968	a	sp|Q96L92|SNX27_HUMAN	Q96L92	SNX27_HUMAN	SNX27	541	7.20	Homo sapiens OX=9606	Sorting nexin-27 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	2	2	0	869355	869355	     0			tr|A0A2R8Y3S6|A0A2R8Y3S6_HUMAN, tr|A0A2R8Y8A7|A0A2R8Y8A7_HUMAN, tr|A0A5H1ZRP6|A0A5H1ZRP6_HUMAN
2969	a	sp|Q96N66|MBOA7_HUMAN	Q96N66	MBOA7_HUMAN	MBOAT7	472	2.50	Homo sapiens OX=9606	Lysophospholipid acyltransferase 7 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	4	4	0	2484058	2484058	     0			
2970	a	sp|Q96P47|AGAP3_HUMAN	Q96P47	AGAP3_HUMAN	AGAP3	875	3.50	Homo sapiens OX=9606	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	454484	454484	     0			tr|H0Y873|H0Y873_HUMAN
2971	a	sp|Q96P70|IPO9_HUMAN	Q96P70	IPO9_HUMAN	IPO9	1041	2.00	Homo sapiens OX=9606	Importin-9 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			
2972	a	sp|Q96QD9|UIF_HUMAN	Q96QD9	UIF_HUMAN	FYTTD1	318	9.10	Homo sapiens OX=9606	UAP56-interacting factor 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	1501642	1501642	     0			tr|H9KVD1|H9KVD1_HUMAN, tr|H9KVD5|H9KVD5_HUMAN
2973	a	sp|Q96RS6|NUDC1_HUMAN	Q96RS6	NUDC1_HUMAN	NUDCD1	583	2.70	Homo sapiens OX=9606	NudC domain-containing protein 1 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	1977340	1977340	     0			
2974	a	sp|Q96SB4|SRPK1_HUMAN	Q96SB4	SRPK1_HUMAN	SRPK1	655	11.00	Homo sapiens OX=9606	SRSF protein kinase 1 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	4	4	0	2693682	2693682	     0			tr|D6RBF8|D6RBF8_HUMAN, tr|H3BLV9|H3BLV9_HUMAN
2975	a	sp|Q96SK2|TM209_HUMAN	Q96SK2	TM209_HUMAN	TMEM209	561	25.00	Homo sapiens OX=9606	Transmembrane protein 209 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	2	2	0	701042	701042	     0	N-term(42.0106)		tr|C9J5K4|C9J5K4_HUMAN, tr|C9JYX1|C9JYX1_HUMAN
2976	a	sp|Q96SU4|OSBL9_HUMAN	Q96SU4	OSBL9_HUMAN	OSBPL9	736	1.40	Homo sapiens OX=9606	Oxysterol-binding protein-related protein 9 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	5	5	0	4726978	4726978	     0			
2977	a	sp|Q96T76|MMS19_HUMAN	Q96T76	MMS19_HUMAN	MMS19	1030	16.70	Homo sapiens OX=9606	MMS19 nucleotide excision repair protein homolog 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	3758210	3758210	     0			tr|H0Y746|H0Y746_HUMAN, tr|H0Y7V3|H0Y7V3_HUMAN
2978	a	sp|Q99489|OXDD_HUMAN	Q99489	OXDD_HUMAN	DDO	341	4.70	Homo sapiens OX=9606	D-aspartate oxidase 	2:Experimental evidence at transcript level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			
2979	a	sp|Q99595|TI17A_HUMAN	Q99595	TI17A_HUMAN	TIMM17A	171	12.90	Homo sapiens OX=9606	Mitochondrial import inner membrane translocase subunit Tim17-A 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			
2980	a	sp|Q99643|C560_HUMAN	Q99643	C560_HUMAN	SDHC	169	4.70	Homo sapiens OX=9606	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	3208150	3208150	     0			
2981	a	sp|Q99685|MGLL_HUMAN	Q99685	MGLL_HUMAN	MGLL	303	19.50	Homo sapiens OX=9606	Monoglyceride lipase 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			tr|A0A0C4DFN3|A0A0C4DFN3_HUMAN, tr|A0A3B3ITT3|A0A3B3ITT3_HUMAN, tr|C9JAM4|C9JAM4_HUMAN
2982	a	sp|Q99735|MGST2_HUMAN	Q99735	MGST2_HUMAN	MGST2	147	9.50	Homo sapiens OX=9606	Microsomal glutathione S-transferase 2 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	4	4	0	5958304	5958304	     0			
2983	a	sp|Q99805|TM9S2_HUMAN	Q99805	TM9S2_HUMAN	TM9SF2	663	2.60	Homo sapiens OX=9606	Transmembrane 9 superfamily member 2 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			
2984	a	sp|Q9BPX5|ARP5L_HUMAN	Q9BPX5	ARP5L_HUMAN	ARPC5L	153	7.80	Homo sapiens OX=9606	Actin-related protein 2/3 complex subunit 5-like protein 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	4	4	0	13242068	13242068	     0			
2985	a	sp|Q9BPX6|MICU1_HUMAN	Q9BPX6	MICU1_HUMAN	MICU1	476	9.00	Homo sapiens OX=9606	Calcium uptake protein 1, mitochondrial 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			tr|A0A0U1RRK1|A0A0U1RRK1_HUMAN, tr|A0A286YF11|A0A286YF11_HUMAN, tr|F6XEV2|F6XEV2_HUMAN, tr|S4R3D7|S4R3D7_HUMAN, tr|S4R3V1|S4R3V1_HUMAN
2986	a	sp|Q9BRZ2|TRI56_HUMAN	Q9BRZ2	TRI56_HUMAN	TRIM56	755	4.60	Homo sapiens OX=9606	E3 ubiquitin-protein ligase TRIM56 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	3380740	3380740	     0			tr|C9JI91|C9JI91_HUMAN
2987	a	sp|Q9BTX1|NDC1_HUMAN	Q9BTX1	NDC1_HUMAN	NDC1	674	3.00	Homo sapiens OX=9606	Nucleoporin NDC1 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	728584	728584	     0			
2988	a	sp|Q9BU23|LMF2_HUMAN	Q9BU23	LMF2_HUMAN	LMF2	707	2.50	Homo sapiens OX=9606	Lipase maturation factor 2 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			
2989	a	sp|Q9BUE6|ISCA1_HUMAN	Q9BUE6	ISCA1_HUMAN	ISCA1	129	16.30	Homo sapiens OX=9606	Iron-sulfur cluster assembly 1 homolog, mitochondrial 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	5	5	0	4359050	4359050	     0			tr|A0A1B0GTK6|A0A1B0GTK6_HUMAN
2990	a	sp|Q9BUN8|DERL1_HUMAN	Q9BUN8	DERL1_HUMAN	DERL1	251	7.30	Homo sapiens OX=9606	Derlin-1 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	2	2	0	3181927	3181927	     0			tr|B4E1G1|B4E1G1_HUMAN, tr|E5RGY0|E5RGY0_HUMAN
2991	a	sp|Q9BV23|ABHD6_HUMAN	Q9BV23	ABHD6_HUMAN	ABHD6	337	7.50	Homo sapiens OX=9606	Monoacylglycerol lipase ABHD6 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	3	3	0	1516656	1516656	     0			tr|C9J010|C9J010_HUMAN, tr|C9JNE7|C9JNE7_HUMAN
2992	a	sp|Q9BV44|THUM3_HUMAN	Q9BV44	THUM3_HUMAN	THUMPD3	507	5.60	Homo sapiens OX=9606	THUMP domain-containing protein 3 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			tr|H7C3J3|H7C3J3_HUMAN
2993	a	sp|Q9BV86|NTM1A_HUMAN	Q9BV86	NTM1A_HUMAN	NTMT1	223	20.00	Homo sapiens OX=9606	N-terminal Xaa-Pro-Lys N-methyltransferase 1 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	1632041	1632041	     0	N-term(42.0106)		tr|S4R344|S4R344_HUMAN, tr|S4R3J7|S4R3J7_HUMAN
2994	a	sp|Q9BW60|ELOV1_HUMAN	Q9BW60	ELOV1_HUMAN	ELOVL1	279	4.70	Homo sapiens OX=9606	Elongation of very long chain fatty acids protein 1 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	5	5	0	6016656	6016656	     0	N-term(42.0106)		
2995	a	sp|Q9BXB4|OSB11_HUMAN	Q9BXB4	OSB11_HUMAN	OSBPL11	747	2.70	Homo sapiens OX=9606	Oxysterol-binding protein-related protein 11 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	5	5	0	3936554	3936554	     0			sp|Q9BXB5|OSB10_HUMAN, tr|A0A5F9ZH75|A0A5F9ZH75_HUMAN, tr|H7C487|H7C487_HUMAN
2996	a	sp|Q9BYC8|RM32_HUMAN	Q9BYC8	RM32_HUMAN	MRPL32	188	12.20	Homo sapiens OX=9606	39S ribosomal protein L32, mitochondrial 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			
2997	a	sp|Q9C0B5|ZDHC5_HUMAN	Q9C0B5	ZDHC5_HUMAN	ZDHHC5	715	2.20	Homo sapiens OX=9606	Palmitoyltransferase ZDHHC5 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			
2998	a	sp|Q9C0D9|EPT1_HUMAN	Q9C0D9	EPT1_HUMAN	SELENOI	397	8.90	Homo sapiens OX=9606	Ethanolaminephosphotransferase 1 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			tr|A0A087WW58|A0A087WW58_HUMAN, tr|C9JAG1|C9JAG1_HUMAN
2999	a	sp|Q9GZT6|CC90B_HUMAN	Q9GZT6	CC90B_HUMAN	CCDC90B	254	8.30	Homo sapiens OX=9606	Coiled-coil domain-containing protein 90B, mitochondrial 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	3229615	3229615	     0			tr|H0YF06|H0YF06_HUMAN
3000	a	sp|Q9H019|MFR1L_HUMAN	Q9H019	MFR1L_HUMAN	MTFR1L	292	7.90	Homo sapiens OX=9606	Mitochondrial fission regulator 1-like 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			tr|C9JF50|C9JF50_HUMAN, tr|E9PLD2|E9PLD2_HUMAN, tr|E9PLU1|E9PLU1_HUMAN, tr|E9PPF9|E9PPF9_HUMAN, tr|E9PPQ0|E9PPQ0_HUMAN, tr|E9PRK5|E9PRK5_HUMAN
3001	a	sp|Q9H0X4|F234A_HUMAN	Q9H0X4	F234A_HUMAN	FAM234A	552	6.80	Homo sapiens OX=9606	Protein FAM234A 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			tr|H7C2U8|H7C2U8_HUMAN
3002	a	sp|Q9H147|TDIF1_HUMAN	Q9H147	TDIF1_HUMAN	DNTTIP1	329	5.20	Homo sapiens OX=9606	Deoxynucleotidyltransferase terminal-interacting protein 1 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	1	1	0	866131	866131	     0			tr|H7C1J2|H7C1J2_HUMAN, tr|H7C1M5|H7C1M5_HUMAN
3003	a	sp|Q9H1E5|TMX4_HUMAN	Q9H1E5	TMX4_HUMAN	TMX4	349	3.70	Homo sapiens OX=9606	Thioredoxin-related transmembrane protein 4 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	3	3	0	6501218	6501218	     0			
3004	a	sp|Q9H5N1|RABE2_HUMAN	Q9H5N1	RABE2_HUMAN	RABEP2	569	2.60	Homo sapiens OX=9606	Rab GTPase-binding effector protein 2 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			tr|B4DHR0|B4DHR0_HUMAN
3005	a	sp|Q9H6F2|TM38A_HUMAN	Q9H6F2	TM38A_HUMAN	TMEM38A	299	6.00	Homo sapiens OX=9606	Trimeric intracellular cation channel type A 	1:Experimental evidence at protein level	0.9861	0.9990	1	1	1	0	0	0	0	     0	     0	     0			
